BaseLevel;BattleID;DateTime;Force;Lat;Lng;Name;ReassignedID;ReassignedLevel;SearchTerms;TemporalID;TroopID;TroopTemporalLinkID
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.607160865799997;-77.354948586999996;Reynolds's Brigade;;;reynolds's,first,1st;{2652D569-4CD0-4995-8CC8-82EA8F391192};{EC27C221-99EA-4533-8C53-58AE6CB04D71};{AEA5544D-9D44-44AD-BA7E-AE1F8413E98D}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.6280816632;-77.338689079999995;13 New York;;;thirteen, 13, new york, NY;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{DBDDD0A4-8EA3-4B52-8D0E-31A909C6B3E0};{935FB02F-8B80-40A2-91FD-AEA792938CED}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.603307922799999;-77.365865647999996;2 Virginia Battalion;;;two, 2, virginia battalion, VA;{71529890-D4F5-4E7F-9380-783328862837};{53C0D387-131B-4D24-BE1D-14AADE554CDC};{6C9D7562-270F-4FB5-8698-AF7DBE56B790}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.593282987499997;-77.383092570100004;G.B. Anderson's Brigade;;;g.b. anderson's,gb,second,2nd;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{69076B92-40C1-4BED-B577-449179635C59};{ADBEAC9A-46E4-4A77-AE65-AF7F6D6A5E2A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.606506113999998;-77.358349353999998;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{39AB2EA9-B65E-467D-8564-AF8C4BAF0665}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.601403682099999;-77.347797779700002;Battery G, 1 Pennsylvania Light Artillery;;;battery g, one, 1, first, pennsylvania light artillery, PA;{71529890-D4F5-4E7F-9380-783328862837};{2E385C81-0E0A-4A61-839D-73E4838B44AE};{D3B8BEEB-8207-40F3-871F-B0FBA4267133}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.597974755099997;-77.355230072099999;Battery A, 1 Pennsylvania Light Artillery;;;battery a, one, 1, first, pennsylvania light artillery, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{FE67DB95-9FA7-4E2C-8D67-F8B7E54BCE5D};{04D0E67C-FF64-42EB-AE77-B110808255CF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.592096272699997;-77.3560156578;7 Pennsylvania Reserves;;;seven, 7, pennsylvania, PA;{71529890-D4F5-4E7F-9380-783328862837};{169DC272-ED88-4177-B0A6-18AA5EC1C41C};{138AAC5F-8AA6-401E-AA20-B15DBCA7D733}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.596283488300003;-77.358787094899995;44 Georgia;;;forty four, 44, forty fourth, GA;{71529890-D4F5-4E7F-9380-783328862837};{C452C45E-3DC6-4943-9D66-760A3C523167};{2F4585D2-8468-4117-B5DB-B1B124CFEEE8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.6051714026;-77.363002076200004;1 Tennessee;;;one, 1, first, tennessee, TN;{71529890-D4F5-4E7F-9380-783328862837};{157D7722-4429-4C05-9A10-E170C5F74764};{7FD54730-392C-4AD2-851B-B22E8D5A254D}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.610775840899997;-77.378123670999997;Archer's Brigade;;;archer's,fifth,5th;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{63E0339D-B000-4E26-B4AB-2657E0D31378};{E9C141D2-7890-45E0-B728-B249E669B093}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.614498176200001;-77.381713372500002;55 Virginia;;;fifty five, 55, fifty fifth, virginia, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{19BCCD00-49E1-404F-9818-B15482643F22};{7AD0CB5B-E757-4D6C-9143-B2AD5AEECEB3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.594251849599999;-77.323671463099998;Battery I, 5 U.S. Artillery;;;battery I, five, 5, fifth, U.S., united states, artillery, US;{2652D569-4CD0-4995-8CC8-82EA8F391192};{74D4FE68-17E6-4959-AA00-6DB77FEF6490};{5D86B3DA-FD6B-47DA-82B1-B3EFCE9B3795}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.6051714026;-77.363002076200004;1 Tennessee;;;one, 1, first, tennessee, TN;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{157D7722-4429-4C05-9A10-E170C5F74764};{81B88412-96F1-4FBE-B304-B48AC042CCB9}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.609923001200002;-77.360005929899998;13 Pennsylvania Reserves;;;thirteen, 13, thirteenth, pennsylvania reserves, PA;{71529890-D4F5-4E7F-9380-783328862837};{B6D5CAB7-0FD7-4F2C-B819-E037257F65D3};{4B41FF21-7BEA-474F-B33C-B491F19793C3}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.606603129600003;-77.370742934000006;Branch's Brigade;;;brnach's,fourth,4th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{1C195636-1FDF-4DF8-BC51-9503D01168FC};{A0C9C872-BBE1-4DEE-B2CA-B5065BAE6740}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.605381084100003;-77.359862347800004;4 Michigan;;;four, 4, fourth, michigan, MI;{71529890-D4F5-4E7F-9380-783328862837};{CBCA558F-F7BF-4F63-BE76-9976369C3FCF};{C424D056-C14E-475D-AB06-B5E81F903F7E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.581404487999997;-77.325185411000007;Battery F, 1 Connecticut Heavy Artillery;;;battery f, one, 1, first, connecticut heavy artillery, CT;{2652D569-4CD0-4995-8CC8-82EA8F391192};{9CB7FCD3-52B4-4E9D-B65D-BE5E1E3641A5};{589A8339-1983-4A17-9A12-B63C2F98ADD8}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.594991587899997;-77.371960105300005;48 Georgia;;;forty eight, 48, forty eighth, georgia, GA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{A27155B9-CDF3-4FCA-84D5-CAB70F602742};{2AD78004-73C9-420C-9315-B6A97BBC1887}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.575398638999999;-77.396616593999994;Jones's Battalion;;;jones's battalion;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{BCF00723-1967-4EE5-90A9-A485016E4136};{18B4415C-0F50-407E-ACDF-B6BD6F8C490D}
Corps;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.6065430405;-77.326537297599998;Fifth;;;fifth,5th;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{950487FB-5FCF-4BDD-B680-0DC296A3F58D};{F2D11460-C08E-4DEC-A80D-B703377C194F}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.608895175100002;-77.358491383499995;Battery B, 1 Pennsylvania Light Artillery;;;battery b, one, 1, first, pennsylvania light artillery, PA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{D12E2E86-E425-413A-8D2C-F5AC71C082BA};{55A399B4-DB24-4B46-BAA7-B7949598AC3E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.584487743799997;-77.389257347099999;Letcher Artillery;;;letcher artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{DC436744-021A-4331-8BDE-CD5A27E2AF82};{03F81C7A-7155-4F07-A60E-B87700EB4978}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.612876681499998;-77.338432764299995;25 New York;;;twenty five, 25, twenty fifth, new york, NY;{71529890-D4F5-4E7F-9380-783328862837};{1CCBE0DF-3057-453B-8620-41CA344F2D57};{B023C7F3-0C55-4D57-AF4A-B9FBF74D9958}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.58671579;-77.392413727999994;Milledge Battery;;;milledge battery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{39848BEA-2B7C-463C-B7BE-B87EA7A84B73};{29781B27-FAD4-4313-917E-BA720145EF84}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.601059652799997;-77.357783618799999;8 Pennsylvania Reserves;;;eight, 8, eighth, pennsylvania reserves, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{B04BD03E-B3DD-4BC0-A595-626EF05A55E0};{D0F9F9D2-A59B-4592-8BFA-BBC7B2459CCE}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.600591594299999;-77.371910038199999;G.B. Anderson's Brigade;;;g.b. anderson's,gb,second,2nd;{71529890-D4F5-4E7F-9380-783328862837};{69076B92-40C1-4BED-B577-449179635C59};{B1E5E9C2-2127-427C-B548-BC27A28977B6}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.613385196899998;-77.3874014612;A.P. Hill's Division                                                                                ;;;a.p. hill's division;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{FFEFCF26-9696-44A0-A7DE-40F6E62B556A};{30766821-BAAB-46D1-91BE-BCA0DF6CBB65}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.596247991200002;-77.381803456699998;Wilcox's Brigade;;;wilcox's,fourth,4th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{5C032572-656D-4A47-912A-ACF5EC270C85};{5F433B3C-2D29-4DAD-95C3-BD377B64ACE7}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.597440616299998;-77.366183276800001;Jeff Davis Artillery;;;jeff davis artillery, AL;{2652D569-4CD0-4995-8CC8-82EA8F391192};{72C762F2-22CE-44C0-AA35-F27479196A24};{B5A4B7AA-6D70-4B0E-9C16-BD532614DB9B}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.591231802099998;-77.359861015899995;34 North Carolina;;;thirty four, 34, thirty fourth, north carolina, NC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{E6184821-2E1E-47F1-9614-97F1B3527C49};{B170FB82-5218-45A7-8664-BD5F1BEA7940}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.598299341999997;-77.357182385200005;10 Pennsylvania Reserves;;;ten, 10, tenth, pennsylvania reserves, PA;{71529890-D4F5-4E7F-9380-783328862837};{1B5EC197-260B-4903-936F-B6A5CCF55165};{2C61858A-A86F-43B6-B875-BE93BC0D3947}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.607036129800001;-77.390185736199996;Crenshaw's Battery;;;crenshaw's battery, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{64686FF4-7587-40EF-ADE8-CA6D03985209};{412C89C7-9FA2-4683-9C66-C00E3EB3C31E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.608655082200002;-77.369695286799995;Pee Dee Artillery;;;Pee Dee Artillery, SC;{2652D569-4CD0-4995-8CC8-82EA8F391192};{3AB98A6B-8F8B-417F-AB49-93E1714626F2};{00388CCE-FF82-4913-A138-C14C1AD2C6CA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.575072016;-77.372666330000001;Milledge Battery;;;milledge battery, VA;{71529890-D4F5-4E7F-9380-783328862837};{39848BEA-2B7C-463C-B7BE-B87EA7A84B73};{C2E0BA34-4677-4E46-9B37-C16F141C56B3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.598402491000002;-77.355141093;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{71529890-D4F5-4E7F-9380-783328862837};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{7195DDD1-5A38-4044-91C3-C1A288F38503}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.616417430200002;-77.381165911099998;47 Virginia;;;forty seven, 47, forty seventh, virginia, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{295C7E91-2327-474C-9CD7-61788605AC0D};{E187EE4E-1A16-42B8-AA05-C26867CB7454}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.615642657099997;-77.344569824199993;Morell's Division                                                                                   ;;;morell's division;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{DAEFC7EC-1D01-4CF3-B0C2-A05F98D10CAC};{3B350D15-46C0-48BB-8B32-C26D1F3B9495}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.606704520100003;-77.365284870300002;7 North Carolina;;;seven, 7, seventh, north carolina, NC;{2652D569-4CD0-4995-8CC8-82EA8F391192};{8720AC2D-DCE4-4AF3-BBCC-989C7312AFFB};{DA27E637-FE4B-4AF5-BDCE-C457A80A0685}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.597005360600001;-77.3786987541;King William Artillery;;;king william artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{972932B2-3F1A-4DD0-A7B3-EDC4EE531D03};{82D51F7E-E8CC-4321-AADB-C458F95A63B5}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.600388962700002;-77.364716783000006;22 North Carolina;;;twenty two, 22, twenty second, north carolina, NC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{DA24C9F0-8450-4FC6-9085-F9DDD981DF1B};{831651F8-0D81-4EA4-9FA5-C4929C5C48B3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.612600121100002;-77.356783628499997;35 Georgia;;;thirty five, 35, georgia, GA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{D4118B49-A13F-4181-A9DE-1B7245241719};{C04E6D47-F092-49C2-835E-C5141C0C6754}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.611713376099999;-77.3531623059;1 Pennsylvania Reserves;;;one, 1, first, pennsylvania reserves, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{FFFAF785-C43D-4863-9826-CD1FE289990B};{CEB7A120-36A0-45EE-8F88-C5B56E05E632}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.613429347299999;-77.356366209000001;2 Pennsylvania Reserves;;;two, 2, second, pennsylvania reserves, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{1397CF89-7748-45D5-BD44-B2517A770D4A};{3591CE1B-F262-4A66-B4EC-C5CA3FB406D8}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.602900566800002;-77.342645960300004;Meade's Brigade;;;meade's,second,2nd;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{FDEFAF6A-C061-4DD2-ACF3-EE3A381F80B7};{8AFD9276-AE0C-4645-A331-C6945EF4475E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.58671579;-77.392413727999994;Milledge Battery;;;milledge battery, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{39848BEA-2B7C-463C-B7BE-B87EA7A84B73};{50C9C29D-42ED-44C4-AEFC-C73E4D75D0DC}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.602890840599997;-77.3617201223;60 Virginia;;;sixty, 60, sixtieth, virginia, VA;{71529890-D4F5-4E7F-9380-783328862837};{84F12048-827F-4433-9A41-B5120B7A3264};{1DCD1ECE-959F-469E-98E3-C8144C5E76DD}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.604070527200001;-77.368282519299996;Field's Brigade;;;field's,first,1st;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{5C2C3A47-104F-4C8F-A31D-ACC695F08372};{87804C0B-9ECD-421F-9F0D-C82C3F96A65C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.587186969000001;-77.392755533599995;Masters' Battery;;;master's battery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{BC6614A5-A5E8-4713-A5E8-304FD83FFACC};{79879407-796D-44BA-9EE1-C86BD29A1873}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.590195934199997;-77.315450987800006;Battery E, Massachusetts Light Artillery;;;battery e, massachusetts light artillery, MA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{DAABF5F9-2F54-4FA3-BAC4-08845FACAC2E};{B8B2F3CC-A1E2-4FDE-8D95-C894F45E0F94}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.6008953511;-77.365513425800003;Purcell Artillery;;;purcell, artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{76F00C09-E1FD-4286-90F7-0BC4DC080A66};{FF9E02A3-8EE0-4893-BD46-C983DCA83931}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.603602086000002;-77.356413333999996;Battery C, 5 U. S. Artillery;;;battery c, five, 5, fifth, U.S., united states, artillery, US;{71529890-D4F5-4E7F-9380-783328862837};{F037975A-B895-4478-9C9B-D998A311C187};{790F40D9-E6B2-4000-AF02-CA022F575E8C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.612271194100003;-77.379525672699998;Fredericksburg Artillery;;;fredericksburg artillery, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{91A861CA-3558-4425-9733-2E5DB7DA3DB4};{E273ECA5-CCB7-482E-BF2E-CA7663551456}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.603271447200001;-77.365176108100002;47 Virginia;;;forty seven, 47, forty seventh, virginia, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{295C7E91-2327-474C-9CD7-61788605AC0D};{E1F5325F-6F5D-40B3-9409-CA93EA60F1D5}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.5912472929;-77.3847326952;Garland's Brigade;;;garland's,third,3rd;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{D997F622-2E04-4A99-947B-61EF29E2CBBE};{C36FB253-E3AF-4A22-9076-CAFB93869C3D}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.593609656399998;-77.365692444900006;38 North Carolina;;;thrity eight, 38, north carolina, NC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{F141C8A8-AA82-4FF0-9582-1461C915ABAA};{654376B5-7944-4862-8D86-CB4199E37DDE}
Army;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.600581275499998;-77.387005324200004;Lee;;;lee;{71529890-D4F5-4E7F-9380-783328862837};{9F67403D-B940-4215-BAB3-68228660308C};{4414C6DE-CB0E-4BB6-BDA3-CC3744D05D90}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.623782919999996;-77.388572286799999;Pee Dee Artillery;;;Pee Dee Artillery, SC;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{3AB98A6B-8F8B-417F-AB49-93E1714626F2};{EC7179AE-637C-4B18-AA3A-CCEFB470C8E5}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.596435850500001;-77.377606783800005;Orange Artillery;;;orange artillery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{6EC15152-1586-4251-B8F9-6C6E4CC2EDF4};{16D87425-2734-4495-A50C-CE0A3F0B0DB6}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.598402491000002;-77.355141093;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{2F8DCB0F-AAD9-4F31-BD50-CE6A143FD9EF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.615302078399999;-77.360156989999993;35 Georgia;;;thirty five, 35, georgia, GA;{71529890-D4F5-4E7F-9380-783328862837};{D4118B49-A13F-4181-A9DE-1B7245241719};{D5A53CE6-0136-424F-8212-CEB1C4A81598}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.615097936799998;-77.363396880400003;14 Georgia;;;fourteen, 14, fourteenth, georgia, GA;{71529890-D4F5-4E7F-9380-783328862837};{4BA36E64-B66D-4F22-AD01-AA13C1C07C1B};{B029A81F-9C89-4148-832A-CEC287F0B772}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.602466892099997;-77.365991850699999;Bachman's Battery;;;bachman's battery, SC;{71529890-D4F5-4E7F-9380-783328862837};{A6C79D53-32FE-4045-8628-5959987F6BE0};{08C8C87D-3654-41FD-8C80-CED8C25C2288}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.594251849599999;-77.323671463099998;Battery I, 5 U.S. Artillery;;;battery I, five, 5, fifth, U.S., united states, artillery, US;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{74D4FE68-17E6-4959-AA00-6DB77FEF6490};{6951AC79-C87A-4436-A602-CF3759378507}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.611208884;-77.338548547000002;8 Illinois;;;8 illinois, eight, IL;{2652D569-4CD0-4995-8CC8-82EA8F391192};{06FFE69A-3784-4CEA-948D-DECCFA636718};{208EF5F5-BCCB-4248-850B-CF6909B8A476}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.598194711300003;-77.381091669300005;Loudoun Artillery;;;loudoun artillery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{999ED477-02A0-4A92-BB4B-F6FE565B2EC3};{A3A903E4-17C5-467B-9432-CF874899BB32}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.605786140500001;-77.3641762922;5 Alabama Battalion;;;five, 5, fifth, alabama battalion, AL;{2652D569-4CD0-4995-8CC8-82EA8F391192};{FB68FCD6-95E1-49C5-A8C6-E29E95B683EA};{797A1041-C227-49E7-90D5-CF994E32967A}
Corps;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.6065430405;-77.326537297599998;Fifth;;;fifth,5th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{950487FB-5FCF-4BDD-B680-0DC296A3F58D};{1B59799B-0802-4D8C-A568-D053AF42732A}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.587782840000003;-77.387422177100007;Longstreet's Division                                                                               ;;;longstreet's division;{71529890-D4F5-4E7F-9380-783328862837};{DDDECAB9-D496-4437-B781-77A4C6B88F16};{FFF5D074-798B-4B8E-BDD5-D0E34E3A99FA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.596435850500001;-77.377606783800005;Hanover Artillery;;;hanover artillery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{C82CEB86-7FC3-4C16-B2E4-E608523D9D7E};{81818D95-092E-4DAE-AE6A-D136006D59CB}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.608572332800001;-77.351102244200007;4 Michigan;;;four, 4, fourth, michigan, MI;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{CBCA558F-F7BF-4F63-BE76-9976369C3FCF};{CF35CCA7-9B13-40D7-9C36-D1689A26083F}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.616129131900003;-77.331295501699998;Morell's Division                                                                                   ;;;morell's division;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{DAEFC7EC-1D01-4CF3-B0C2-A05F98D10CAC};{619D5D59-3FEE-49A3-9C6F-D1A9472D702C}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.607160865799997;-77.354948586999996;Reynolds's Brigade;;;reynolds's,first,1st;{71529890-D4F5-4E7F-9380-783328862837};{EC27C221-99EA-4533-8C53-58AE6CB04D71};{01C22E41-0BA6-4664-8B41-D3A00182E2D6}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.603275565200001;-77.362095336500005;40 Virginia;;;forty, 40, fortieth, virginia, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{C2ABF7A4-4DEE-4496-891D-C9324661B3DE};{B195559F-355A-4541-9686-D4959129E884}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.6008953511;-77.365513425800003;Purcell Artillery;;;purcell, artillery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{76F00C09-E1FD-4286-90F7-0BC4DC080A66};{38D1D523-D052-43A6-857A-D508C77E971B}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.618195143500003;-77.3788577057;7 Tennessee;;;seven, 7, tennessee, TN;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{85B90D03-224B-42E7-913F-14B09097B5D2};{5AE25F38-73C9-4AF8-8E45-D5E915142263}
